"","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","Q_RecaptchaScore","meta_Browser","meta_Version","meta_Operating System","meta_Resolution","timer.consent_First Click","timer.consent_Last Click","timer.consent_Page Submit","timer.consent_Click Count","Consent","timer.platforms_First Click","timer.platforms_Last Click","timer.platforms_Page Submit","timer.platforms_Click Count","platforms_fb","platforms_insta","platforms_tiktok","platforms_x","platforms_truth","platforms_jive","timer.state_First Click","timer.state_Last Click","timer.state_Page Submit","timer.state_Click Count","state","timer.age_First Click","timer.age_Last Click","timer.age_Page Submit","timer.age_Click Count","age","timer.device_First Click","timer.device_Last Click","timer.device_Page Submit","timer.device_Click Count","device","timer.download_First Click","timer.download_Last Click","timer.download_Page Submit","timer.download_Click Count","download_apple","download_android","timer.race_First Click","timer.race_Last Click","timer.race_Page Submit","timer.race_Click Count","race","timer.image_First Click","timer.image_Last Click","timer.image_Page Submit","timer.image_Click Count","screen_image","timer.pid3_First Click","timer.pid3_Last Click","timer.pid3_Page Submit","timer.pid3_Click Count","pid3","timer.pid.followup_First Click","timer.pid.followup_Last Click","timer.pid.followup_Page Submit","timer.pid.followup_Click Count","pid_strong","pid_lean","timer.ideo_First Click","timer.ideo_Last Click","timer.ideo_Page Submit","timer.ideo_Click Count","ideo7","timer.educ.1_First Click","timer.educ.1_Last Click","timer.educ.1_Page Submit","timer.educ.1_Click Count","educ_new","1","timer.educ.2_First Click","timer.educ.2_Last Click","timer.educ.2_Page Submit","timer.educ.2_Click Count","2","timer.educ.3_First Click","timer.educ.3_Last Click","timer.educ.3_Page Submit","timer.educ.3_Click Count","3","timer.educ.4_First Click","timer.educ.4_Last Click","timer.educ.4_Page Submit","timer.educ.4_Click Count","4","timer.educ.5_First Click","timer.educ.5_Last Click","timer.educ.5_Page Submit","timer.educ.5_Click Count","5","timer.educ.6_First Click","timer.educ.6_Last Click","timer.educ.6_Page Submit","timer.educ.6_Click Count","6","timer.educ.7_First Click","timer.educ.7_Last Click","timer.educ.7_Page Submit","timer.educ.7_Click Count","7","timer.educ.8_First Click","timer.educ.8_Last Click","timer.educ.8_Page Submit","timer.educ.8_Click Count","8","timer.image.9_First Click","timer.image.9_Last Click","timer.image.9_Page Submit","timer.image.9_Click Count","9","timer.instructions_First Click","timer.instructions_Last Click","timer.instructions_Page Submit","timer.instructions_Click Count","Invite_Block","participant_code","...134","race_new","social_media_sum","social_media_high","pid7"
"1445","12/14/2023 11:42","12/14/2023 11:45",100,179,TRUE,"12/14/2023 11:45",1,"Chrome","120.0.0.0","Windows NT 10.0","1366x768",8.908,8.908,9.655,1,"Yes, I consent",3.372,11.102,12.254,6,2,1,0,2,0,0,1.19,2.758,3.631,2,"Indiana",0.808,0.808,2.506,1,47,2.149,2.149,2.893,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.08,1.08,2.824,1,"White",1.616,1.616,2.783,1,3,2.129,2.129,3.733,1,"Republican",0.92,0.92,1.556,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.132,2.132,2.88,1,"Somewhat conservative",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,1.499,1.499,2.548,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,116.678,0,2,"kp283h",NA,"White",5,TRUE,"Weak Republican"
"1446","12/14/2023 11:36","12/14/2023 11:45",100,590,TRUE,"12/14/2023 11:45",1,"Chrome","120.0.0.0","Windows NT 10.0","1366x768",76.625,76.625,78.266,1,"Yes, I consent",8.626,14.745,16.392,6,1,1,1,1,0,0,21.612,31.036,32.117,4,"Arkansas",5.505,54.792,58.691,6,45,2.928,2.928,4.38,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.948,1.948,3.267,1,"White",2.148,2.148,3.801,1,3,3.689,3.689,5.079,1,"Democrat",3.033,3.033,3.582,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,5.56,5.56,7.082,1,"Somewhat liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.031,10.031,11.383,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.15,8.801,277.431,2,5,"neb82f",NA,"White",4,FALSE,"Weak Democrat"
"1447","12/14/2023 11:38","12/14/2023 11:46",100,469,TRUE,"12/14/2023 11:46",0.899999976158142,"Firefox","120","Windows NT 10.0","2560x1440",355.402,355.402,356.064,1,"Yes, I consent",2.783,8.342,10.14,6,2,2,1,2,0,0,0.927,2.045,2.664,2,"California",0.789,0.789,2.242,1,33,1.267,1.267,2.108,1,"Apple iPhone",1.483,1.483,2.28,1,"Yes, I am",NA,2.114,2.114,2.676,1,"White",1.938,1.938,2.654,1,3,2.698,2.698,3.26,1,"Independent",1.258,2.1,2.353,2,NA,"Closer to Republican Party",2.552,2.552,3.347,1,"Moderate or middle of the road",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.656,1.656,2.457,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.405,38.405,65.495,1,4,"276qp8",NA,"White",7,TRUE,"Lean Republican"
"1448","12/14/2023 11:42","12/14/2023 11:46",100,243,TRUE,"12/14/2023 11:46",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1024x576",18.274,18.274,19.596,1,"Yes, I consent",6.641,16.901,17.716,6,2,1,0,1,0,0,1.591,3.505,4.382,2,"Indiana",1.101,1.101,3.17,1,64,1.831,1.831,3.479,1,"Apple iPhone",3.39,3.39,4.637,1,"Yes, I am",NA,2.938,2.938,4.102,1,"White",3.478,3.478,7.656,1,3,2.819,2.819,8.812,1,"Democrat",1.535,1.535,2.309,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,3.43,3.43,4.202,1,"Somewhat liberal",2.394,2.394,3.815,1,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,147.589,0,1,"gg6q7u",NA,"White",4,FALSE,"Weak Democrat"
"1449","12/14/2023 11:26","12/14/2023 11:46",100,1156,TRUE,"12/14/2023 11:46",0.899999976158142,"Safari","17.1.2","Macintosh","390x844",62.845,65.024,68.282,2,"Yes, I consent",13.537,54.808,56.162,7,2,0,2,0,0,0,4.339,22.505,35.772,2,"Louisiana",3.681,3.681,10.596,1,51,4.821,4.821,6.455,1,"Apple iPhone",5.349,5.349,6.523,1,"Yes, I am",NA,6.022,6.022,8.345,1,"Black or African American",14.217,14.217,17.915,1,3,8.777,8.777,10.219,1,"Independent",5.257,5.257,6.374,1,NA,"Neither",7.337,7.337,10.242,1,"Moderate or middle of the road",NA,NA,NA,NA,"Some college but no degree",NA,7.164,7.164,9.72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.532,129.64,143.087,9,2,"bwnw49",NA,"Black or African American",4,FALSE,"Pure Independent"
"1450","12/14/2023 11:41","12/14/2023 11:46",100,305,TRUE,"12/14/2023 11:46",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",51.128,51.128,52.222,1,"Yes, I consent",48.018,51.555,53.409,6,2,2,2,2,0,0,0.953,3.241,3.954,2,"New York",0.977,0.977,3.149,1,27,1.373,1.373,2.125,1,"Apple iPhone",2.348,2.348,3.959,1,"Yes, I am",NA,1.633,1.633,2.442,1,"White",1.631,1.631,13.849,1,3,1.923,1.923,13.205,1,"Democrat",1.02,1.02,1.806,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,13.06,13.06,14.144,1,"Extremely liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.042,1.042,1.679,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.731,33.731,132.066,1,5,"ptag3g",NA,"White",8,TRUE,"Strong Democrat"
"1451","12/14/2023 11:46","12/14/2023 11:46",100,21,TRUE,"12/14/2023 11:46",0.899999976158142,"Safari iPhone","16.3","iPhone","414x896",2.749,9.026,10.008,5,"Yes, I consent",1.895,5.762,9.771,7,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,TRUE,NA
"1452","12/14/2023 11:40","12/14/2023 11:46",100,330,TRUE,"12/14/2023 11:46",1,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",5.277,5.277,5.92,1,"Yes, I consent",2.334,6.156,7.083,6,0,2,1,2,0,0,0.944,2.92,3.519,2,"Missouri",0.613,0.613,3.827,1,38,0.992,0.992,1.734,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.336,1.336,1.936,1,"White",2.285,2.285,3.528,1,3,1.662,2.081,2.8,2,"Democrat",0.959,0.959,1.514,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.04,1.04,1.604,1,"Somewhat liberal",NA,NA,NA,NA,"Post-graduate degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379,1.379,1.989,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.679,138.973,284.609,3,4,"typ7y4",NA,"White",5,TRUE,"Strong Democrat"
"1453","12/14/2023 11:22","12/14/2023 11:46",100,1461,TRUE,"12/14/2023 11:46",1,"Chrome","120.0.0.0","Windows NT 10.0","1600x900",21.178,23.184,24.783,2,"Yes, I consent",8.586,20.929,22.609,7,2,1,1,0,0,0,2.243,4.917,6.495,2,"Florida",1.691,1.691,40.479,1,65,2.073,2.073,3.859,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",2.316,2.316,3.785,1,"White",2.407,5.613,6.963,2,3,6.269,6.269,7.676,1,"Democrat",3.538,3.538,4.788,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.788,5.611,7.267,2,"Somewhat liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.304,3.304,5.046,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.283,623.466,625.123,10,6,"qcx6xw",NA,"White",4,FALSE,"Strong Democrat"
"1454","12/14/2023 11:21","12/14/2023 11:46",100,1511,TRUE,"12/14/2023 11:46",0.899999976158142,"Chrome","119.0.0.0","Linux x86_64","1920x1200",51.445,51.445,52.876,1,"Yes, I consent",6.108,13.851,17.5,6,1,2,1,1,0,0,5.025,5.025,5.9,1,"Texas",2.027,2.027,5.725,1,38,1.216,1.216,2.162,1,"Apple iPhone",1.831,1.831,3.723,1,"Yes, I am",NA,1.701,2.649,5.421,2,"Asian,White",2.143,2.143,3.245,1,3,4.299,4.299,5.59,1,"Independent",1.928,1.928,3.119,1,NA,"Neither",1.788,1.788,3.227,1,"Moderate or middle of the road",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,1.55,2.923,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1391.642,0,6,"hrqurg",NA,"Mixed/other",5,TRUE,"Pure Independent"
"1455","12/14/2023 11:44","12/14/2023 11:46",100,139,TRUE,"12/14/2023 11:46",0.800000012,"Safari","17.1.2","Macintosh","1440x900",9.698,9.698,10.786,1,"Yes, I consent",3.171,7.119,7.963,6,1,2,2,1,0,0,0,0,3.024,0,"Indiana",2.62,2.62,3.814,1,20,0.994,0.994,1.5,1,"Apple iPhone",1.211,1.211,2.207,1,"Yes, I am",NA,1.48,1.48,2.111,1,"White",0.918,0.918,2.038,1,3,6.882,6.882,7.665,1,"Democrat",1.581,2.117,2.477,2,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.297,1.297,1.917,1,"Liberal",NA,NA,NA,NA,"Some college but no degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.369,1.889,2.818,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,81.789,0,5,"mx7ucf",NA,"White",6,TRUE,"Weak Democrat"
"1456","12/14/2023 11:39","12/14/2023 11:46",100,413,TRUE,"12/14/2023 11:46",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",43.327,43.327,45.885,1,"Yes, I consent",10.958,24.474,26.197,6,1,0,1,1,0,0,2.1,3.704,6.236,2,"Illinois",1.767,1.767,6.588,1,67,3.295,3.295,5.673,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",3.747,3.747,5.547,1,"White",3.227,3.227,7.345,1,3,3.994,3.994,5.982,1,"Democrat",2.206,2.206,3.875,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.845,1.845,3.945,1,"Liberal",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.437,2.437,4.622,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,275.316,0,6,"hzcv1t",NA,"White",3,FALSE,"Strong Democrat"
"1457","12/14/2023 11:43","12/14/2023 11:46",100,231,TRUE,"12/14/2023 11:46",0.899999976158142,"Chrome","120.0.0.0","Windows NT 10.0","1366x768",53.099,53.997,55.352,2,"Yes, I consent",9.56,25.877,26.816,6,1,1,1,1,0,0,1.406,6.483,7.485,2,"North Carolina",1.316,1.316,4.203,1,63,1.32,1.32,2.248,1,"Apple iPhone",4.69,4.69,5.749,1,"Yes, I am",NA,2.225,2.225,3.679,1,"White",3.453,3.453,4.855,1,3,3.703,3.703,5.14,1,"Republican",1.674,1.674,2.573,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.004,2.004,3.365,1,"Conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.907,1.907,3.127,1,NA,NA,NA,NA,NA,NA,0,0,95.871,0,8,"p7watc",NA,"White",4,FALSE,"Strong Republican"
"1458","12/14/2023 11:39","12/14/2023 11:47",100,493,TRUE,"12/14/2023 11:47",0.899999976158142,"Safari iPhone","17.1.2","iPhone","375x667",5.547,35.267,35.9,7,"Yes, I consent",17.112,30.73,32.114,9,0,1,2,2,0,0,8.26,8.26,15.527,1,"Texas",1.914,1.914,5.894,1,57,3.2,4.718,5.709,2,"Apple iPhone",6.51,6.51,7.776,1,"Yes, I am",NA,2.414,3.494,4.337,2,"Hispanic",2.212,7.291,7.864,3,3,7.216,8.28,8.937,2,"Republican",4.712,4.712,5.484,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,4.552,10.516,11.556,4,"Conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.915,9.983,11.816,2,NA,23.731,165.159,165.775,22,9,"4h6eck",NA,"Hispanic",5,TRUE,"Weak Republican"
"1459","12/14/2023 11:28","12/14/2023 11:47",100,1179,TRUE,"12/14/2023 11:47",0.899999976158142,"Safari","16.3","Macintosh","2240x1260",4.229,4.229,5.37,1,"Yes, I consent",452.617,457.151,460.933,6,1,1,0,0,0,0,0,0,8.48,0,"Maryland",0.814,0.814,2.955,1,55,1.29,1.29,2.195,1,"Apple iPhone",3.94,3.94,5.333,1,"Yes, I am",NA,1.803,1.803,3.079,1,"White",2.124,2.124,2.999,1,3,1.322,1.322,2.215,1,"Democrat",1.008,1.726,2.349,2,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.086,2.086,2.896,1,"Liberal",NA,NA,NA,NA,"Post-graduate degree",NA,1.953,1.953,2.746,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,671.43,0,2,"w849nc",NA,"White",2,FALSE,"Strong Democrat"
"1460","12/14/2023 11:41","12/14/2023 11:47",100,383,TRUE,"12/14/2023 11:47",0.899999976158142,"Chrome","119.0.0.0","Windows NT 10.0","2560x1440",14.032,14.704,14.999,2,"Yes, I consent",4.453,9.757,10.625,6,1,1,2,2,0,0,0.92,3.088,3.801,3,"Texas",88.58,88.58,90.36,1,37,1.34,1.34,2.24,1,"Apple iPhone",1.043,1.043,1.999,1,"Yes, I am",NA,1.236,1.62,2.061,2,"White",1.755,1.755,2.767,1,3,2.522,2.962,4.192,2,"Independent",1.365,2.525,3.023,3,NA,"Closer to Democratic Party",25.49,25.49,26.612,1,"Extremely liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548,1.548,2.305,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,202.392,0,7,"ghmkch",NA,"White",6,TRUE,"Lean Democrat"
"1461","12/14/2023 11:44","12/14/2023 11:47",100,184,TRUE,"12/14/2023 11:47",1,"Safari iPhone","17.1.2","iPhone","393x852",2.961,56.425,57.025,9,"Yes, I consent",2.869,13.412,14.571,11,2,2,2,2,0,0,1.101,1.101,4.152,1,"Wisconsin",0.757,0.757,2.734,1,36,1.296,2.57,3.211,2,"Apple iPhone",1.177,1.177,2.193,1,"Yes, I am",NA,1.451,1.451,2.567,1,"White",1.879,2.756,3.573,2,3,3.23,3.23,4.013,1,"Democrat",1.108,1.108,1.707,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.513,2.347,3.081,2,"Liberal",2.212,2.212,3.395,1,"Post-graduate degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.794,73.774,74.948,6,1,"a9ukyf",NA,"White",8,TRUE,"Strong Democrat"
"1462","12/14/2023 11:44","12/14/2023 11:48",100,196,TRUE,"12/14/2023 11:48",1,"Opera","105.0.0.0","Windows NT 10.0","1680x1050",29.449,29.449,30.642,1,"Yes, I consent",5.773,11.021,11.842,6,0,2,2,2,0,0,9.297,11.271,11.997,2,"Virginia",0.824,0.824,7.13,1,22,1.411,1.411,2.825,1,"Apple iPhone",1.493,1.493,3.386,1,"Yes, I am",NA,1.517,1.517,2.409,1,"White",1.891,1.891,2.988,1,3,4.251,5.487,6.819,2,"Democrat",1.473,1.982,3.003,2,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.604,1.604,2.586,1,"Somewhat liberal",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.158,3.158,3.901,1,NA,NA,NA,NA,NA,NA,0,0,99.383,0,8,"h3tc27",NA,"White",6,TRUE,"Weak Democrat"
"1463","12/14/2023 11:41","12/14/2023 11:48",100,424,TRUE,"12/14/2023 11:48",1,"Edge","120.0.0.0","Windows NT 10.0","1423x889",21.003,21.003,21.722,1,"Yes, I consent",3.554,9.368,10.098,6,2,2,2,1,0,0,1.408,3.418,4.8,2,"California",0.913,0.913,2.873,1,53,2.637,2.637,3.599,1,"Apple iPhone",13.152,13.152,16.35,1,"Yes, I am",NA,1.964,1.964,2.977,1,"Hispanic",3.927,3.927,5.119,1,3,3.624,3.624,4.477,1,"Republican",2.885,2.885,3.598,1,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,2.128,2.128,3.187,1,"Somewhat conservative",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.725,1.725,2.43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,337.257,0,5,"uhax4f",NA,"Hispanic",7,TRUE,"Weak Republican"
"1464","12/14/2023 11:36","12/14/2023 11:48",100,700,TRUE,"12/14/2023 11:48",0.899999976158142,"Edge","120.0.0.0","Windows NT 10.0","1280x720",41.888,61.858,84.075,3,"Yes, I consent",4.955,11.899,20.482,6,2,1,1,2,0,0,1.75,8.157,10.216,4,"Ohio",2.571,2.571,5.323,1,64,4.646,4.646,6.029,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.545,1.545,3.677,1,"Black or African American",4.63,4.63,5.798,1,3,1.732,1.732,5.233,1,"Republican",1.7,1.7,3.007,1,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.616,1.616,4.899,1,"Extremely conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.061,2.061,4.117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.766,503.187,518.804,6,6,"uqm8t9",NA,"Black or African American",6,TRUE,"Strong Republican"
"1465","12/14/2023 11:44","12/14/2023 11:48",100,238,TRUE,"12/14/2023 11:48",NA,"Chrome","120.0.0.0","Windows NT 10.0","1920x1080",38.962,48.996,49.916,2,"Yes, I consent",1.693,7.932,8.631,9,1,0,2,0,0,0,0.867,3.925,4.643,3,"Washington",0.932,0.932,2.961,1,23,0.971,2.401,3.182,4,"Apple iPhone",1.295,1.295,2.281,1,"Yes, I am",NA,1.432,1.432,2.119,1,"White",0.801,0.801,1.643,1,3,2.432,2.432,3.55,1,"Democrat",0.954,2.036,2.756,3,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,1.481,1.481,2.076,1,"Extremely liberal",NA,NA,NA,NA,"Associate degree in college",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,1.35,2.205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.274,55.274,129.973,1,6,"332mg3",NA,"White",3,FALSE,"Strong Democrat"
"1466","12/14/2023 11:45","12/14/2023 11:48",100,178,TRUE,"12/14/2023 11:48",1,"Chrome","120.0.0.0","Windows NT 10.0","2048x1280",34.234,34.234,35.272,1,"Yes, I consent",1.975,7.737,8.963,7,2,2,2,0,0,0,1.44,4.182,5.524,2,"New York",1.536,1.536,4.168,1,26,1.87,1.87,3.649,1,"Android",NA,NA,NA,NA,NA,"Yes, I am",1.234,1.234,2.271,1,"Asian",1.561,1.561,2.736,1,3,1.901,1.901,2.854,1,"Democrat",0,0,2.138,0,"Not very strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,0,0,1.519,0,"Conservative",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,0,0,1.303,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.059,58.059,97.851,1,3,"vg7pwf",NA,"Asian",6,TRUE,"Weak Democrat"
"1467","12/14/2023 11:32","12/14/2023 11:48",100,966,TRUE,"12/14/2023 11:48",1,"Chrome","111.0.0.0","Linux x86_64","412x918",16.429,16.682,17.836,2,"Yes, I consent",13.247,25.805,27.005,18,2,0,0,2,2,0,1.422,1.644,7.074,2,"Texas",1.752,1.99,11.281,2,46,2.222,2.448,7.578,2,"Android",NA,NA,NA,NA,NA,"Yes, I am",6.83,7.065,8.086,2,"White",4.852,5.059,6.677,2,3,8.893,10.052,11.146,4,"Democrat",5.338,5.542,6.602,2,"Strong ${q://QID41/ChoiceGroup/SelectedChoices}",NA,5.319,5.52,6.384,2,"Conservative",NA,NA,NA,NA,"Bachelor’s degree",NA,NA,NA,NA,NA,NA,4.676,4.8,5.959,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.138,171.801,174.731,12,3,"4a1xuq",NA,"White",6,TRUE,"Strong Democrat"
"1468","12/14/2023 11:43","12/14/2023 11:48",100,306,TRUE,"12/14/2023 11:48",1,"Safari iPhone","17.0.1","iPhone","375x667",3.815,20.834,21.702,6,"Yes, I consent",3.387,11.752,12.178,10,0,0,0,2,0,0,0.968,0.968,6.067,1,"Louisiana",1.395,1.395,4.401,1,21,1.484,1.484,3.125,1,"Apple iPhone",1.207,2.275,4.132,2,"Yes, I am",NA,1.537,2.27,2.968,2,"White",2.392,3.14,4.672,2,3,3.093,3.693,4.442,2,"Independent",1.795,1.795,3.009,1,NA,"Neither",1.903,2.488,3.581,2,"Moderate or middle of the road",NA,NA,NA,NA,"High school graduate or equivalent (GED)",NA,NA,NA,NA,NA,NA,1.644,2.629,3.704,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.739,93.631,94.624,7,3,"dc8f4q",NA,"White",2,FALSE,"Pure Independent"
