StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,Q_RecaptchaScore,meta_Browser,meta_Version,meta_Operating System,meta_Resolution,timer.consent_First Click,timer.consent_Last Click,timer.consent_Page Submit,timer.consent_Click Count,Consent,timer.platforms_First Click,timer.platforms_Last Click,timer.platforms_Page Submit,timer.platforms_Click Count,platforms_fb,platforms_insta,platforms_tiktok,platforms_x,platforms_truth,platforms_jive,timer.state_First Click,timer.state_Last Click,timer.state_Page Submit,timer.state_Click Count,state,timer.age_First Click,timer.age_Last Click,timer.age_Page Submit,timer.age_Click Count,age,timer.device_First Click,timer.device_Last Click,timer.device_Page Submit,timer.device_Click Count,device,timer.download_First Click,timer.download_Last Click,timer.download_Page Submit,timer.download_Click Count,download_apple,download_android,timer.race_First Click,timer.race_Last Click,timer.race_Page Submit,timer.race_Click Count,race ,timer.image_First Click,timer.image_Last Click,timer.image_Page Submit,timer.image_Click Count,screen_image,timer.pid3_First Click,timer.pid3_Last Click,timer.pid3_Page Submit,timer.pid3_Click Count,pid3,timer.pid.followup_First Click,timer.pid.followup_Last Click,timer.pid.followup_Page Submit,timer.pid.followup_Click Count,pid_strong,pid_lean,timer.ideo_First Click,timer.ideo_Last Click,timer.ideo_Page Submit,timer.ideo_Click Count,ideo7,timer.educ.1_First Click,timer.educ.1_Last Click,timer.educ.1_Page Submit,timer.educ.1_Click Count,educ_1,1,timer.educ.2_First Click,timer.educ.2_Last Click,timer.educ.2_Page Submit,timer.educ.2_Click Count,educ_2,2,timer.educ.3_First Click,timer.educ.3_Last Click,timer.educ.3_Page Submit,timer.educ.3_Click Count,educ_3,3,timer.educ.4_First Click,timer.educ.4_Last Click,timer.educ.4_Page Submit,timer.educ.4_Click Count,educ_4,4,timer.educ.5_First Click,timer.educ.5_Last Click,timer.educ.5_Page Submit,timer.educ.5_Click Count,educ_5,5,timer.educ.6_First Click,timer.educ.6_Last Click,timer.educ.6_Page Submit,timer.educ.6_Click Count,educ_6,6,timer.educ.7_First Click,timer.educ.7_Last Click,timer.educ.7_Page Submit,timer.educ.7_Click Count,educ_7,7,timer.educ.8_First Click,timer.educ.8_Last Click,timer.educ.8_Page Submit,timer.educ.8_Click Count,educ_8,8,timer.image.9_First Click,timer.image.9_Last Click,timer.image.9_Page Submit,timer.image.9_Click Count,educ_9,9,timer.instructions_First Click,timer.instructions_Last Click,timer.instructions_Page Submit,timer.instructions_Click Count,Invite_Block,participant_code,
12/14/2023 13:24,12/14/2023 13:29,100,288,TRUE,12/14/2023 13:29,0.8999999761581421,Chrome,120.0.0.0,Macintosh,1280x800,130.875,130.875,131.763,1,"Yes, I consent",5.71,10.244,11.27,6,A lot,A lot,A lot,Not at all,Not at all,Not at all,1.19,1.19,3.059,1,California,1.677,1.677,3.9,1,37,1.491,1.491,2.629,1,Apple iPhone,4.657,4.657,6.446,1,"Yes, I am",,1.889,1.889,3.143,1,White,2.084,2.084,3.138,1,3,2.251,2.251,3.588,1,Democrat,1.99,1.99,2.68,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.402,2.402,3.058,1,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.831,2.831,3.954,1,Post-graduate degree,,0,0,102.333,0,9,A3CBDX,
12/14/2023 13:23,12/14/2023 13:29,100,410,TRUE,12/14/2023 13:29,0.8999999761581421,Chrome,120.0.0.0,Macintosh,1440x900,9.168,9.168,10.064,1,"Yes, I consent",8.393,12.959,13.682,6,A lot,Some,Not at all,Some,Not at all,Not at all,1.227,1.227,4.191,1,Indiana,0.963,0.963,3.054,1,42,1.189,1.189,3.227,1,Apple iPhone,6.371,6.371,7.181,1,"Yes, I am",,1.76,1.76,2.486,1,White,1.813,1.813,2.653,1,3,4.985,4.985,5.828,1,Republican,1.161,1.161,1.747,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.453,2.453,3.574,1,Somewhat conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.421,2.421,3.147,1,Bachelor’s degree,,,,,,,,0,0,336.747,0,8,Y4VB4R,
12/14/2023 13:26,12/14/2023 13:30,100,206,TRUE,12/14/2023 13:30,1,Chrome,119.0.0.0,Windows NT 10.0,1920x1080,63.29,63.29,67.075,1,"Yes, I consent",4.423,8.955,14.909,6,Not at all,A lot,Some,A lot,Not at all,Not at all,1.163,4.237,4.746,2,Georgia,0.698,0.698,4.901,1,36,1.557,1.557,2.537,1,Android,,,,,,"Yes, I am",1.245,1.245,1.977,1,Black or African American,1.808,1.808,2.633,1,3,2.23,2.23,3.151,1,Republican,1.619,1.619,2.14,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.845,1.845,2.915,1,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,2.31,2.31,3.118,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,86.539,0,5,T94Q64,
12/14/2023 13:22,12/14/2023 13:30,100,452,TRUE,12/14/2023 13:30,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1280x720,16.165,17.152,18.145,2,"Yes, I consent",21.924,33.232,34.489,8,Not at all,Some,Some,A lot,Not at all,Not at all,1.552,8.294,9.445,2,Texas,1.153,1.153,4.098,1,22,1.43,1.43,3.432,1,Android,,,,,,"Yes, I am",1.782,2.896,4.6,2,Black or African American,2.019,3.253,4.424,2,3,1.518,2.535,4.02,2,Democrat,1.709,1.709,2.649,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,3.138,4.289,5.607,2,Liberal,,,,,,,,,,,,,1.586,2.43,3.539,2,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.681,330.903,342.145,4,3,EEG7R9,
12/14/2023 13:24,12/14/2023 13:30,100,335,TRUE,12/14/2023 13:30,1,Chrome,119.0.0.0,CrOS x86_64 14541.0.0,1366x768,11.731,38.557,39.233,19,"Yes, I consent",2.427,8.058,8.5,10,A lot,A lot,Some,A lot,Not at all,Not at all,1.213,5.073,5.841,2,Texas,1.273,2.111,4.125,2,48,1.513,1.513,2.253,1,Android,,,,,,"Yes, I am",1.261,2.323,3.225,2,Black or African American,1.164,2.176,2.9,3,3,1.854,2.489,3.1,2,Independent,1.397,1.397,1.986,1,,Neither,1.714,2.553,3.296,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.629,2.23,2.958,2,High school graduate or equivalent (GED),,,,,,,,9.635,171.184,241.761,41,8,34W28H,
12/14/2023 13:21,12/14/2023 13:30,100,512,TRUE,12/14/2023 13:30,0.8999999761581421,Chrome,118.0.0.0,CrOS x86_64 14541.0.0,1366x768,6.703,42.271,43.216,9,"Yes, I consent",156.686,164.104,164.901,8,Some,Not at all,Some,Not at all,Not at all,Not at all,1.6,4.669,8.15,2,Georgia,1.253,4.129,5.149,2,50,4.131,4.131,5.317,1,Apple iPhone,2.066,2.066,3.586,1,"Yes, I am",,1.472,2.105,3.133,2,White,4.811,6.048,7.083,3,3,14.616,16.174,17.492,2,Independent,3.269,3.269,9.444,1,,Neither,17.182,17.91,19.499,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.734,14.112,16.546,2,Less than high school,,,,,,,,,,,,,,,,,,,,28.92,197.125,199.552,19,6,2ER7R8,
12/14/2023 13:24,12/14/2023 13:30,100,350,TRUE,12/14/2023 13:30,0.8999999761581421,Edge,120.0.0.0,Windows NT 10.0,1920x1080,91.017,91.017,92.461,1,"Yes, I consent",13.669,24.099,25.143,7,Not at all,Some,Not at all,Some,Not at all,Not at all,1.22,2.892,4.669,2,Georgia,0.8,0.8,3.346,1,25,1.231,1.231,2.236,1,Android,,,,,,"Yes, I am",1.344,2.976,4.172,2,"Asian,Black or African American",2.326,2.326,3.898,1,3,2.169,3.217,4.54,2,Democrat,27.767,27.767,28.486,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,20.074,20.074,21.548,1,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,1.591,1.591,3.645,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.465,6.292,142.725,2,4,XFM322,
12/14/2023 13:24,12/14/2023 13:30,100,378,TRUE,12/14/2023 13:31,1,Edge,120.0.0.0,Windows NT 10.0,1536x864,53.067,53.067,53.954,1,"Yes, I consent",8.427,15.957,16.887,6,A lot,A lot,Some,Some,Not at all,Not at all,1.511,6.175,6.927,3,New York,1.1,1.715,4.444,2,36,1.757,1.757,2.81,1,Apple iPhone,3.71,3.71,4.6,1,"Yes, I am",,2.616,2.616,3.766,1,White,1.98,1.98,3.238,1,3,4.389,4.389,5.414,1,Democrat,1.734,2.291,3.501,2,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.817,2.508,4.377,2,Liberal,2.481,3.534,4.182,2,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.132,119.76,254.626,3,1,Z9BKU9,
12/14/2023 13:27,12/14/2023 13:31,100,186,TRUE,12/14/2023 13:31,1,Edge,120.0.0.0,Windows NT 10.0,1366x768,17.821,18.849,19.742,2,"Yes, I consent",5.232,13.487,14.53,8,A lot,Some,A lot,Not at all,Not at all,Not at all,3.487,4.829,5.626,2,Florida,1.22,1.22,3.121,1,24,1.282,1.282,2.736,1,Apple iPhone,2.113,2.113,3.53,1,"Yes, I am",,2.384,4.788,5.758,3,White,3.478,4.432,5.263,2,3,5.329,6.416,7.267,2,Independent,1.769,2.002,2.633,2,,Neither,1.734,4.284,5.396,2,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.054,3.731,4.829,2,Bachelor’s degree,,,,,,,,32.034,95.517,96.36,4,8,TD4REG,
12/14/2023 13:26,12/14/2023 13:31,100,257,TRUE,12/14/2023 13:31,0.8999999761581421,Edge,120.0.0.0,Windows NT 10.0,2560x1440,15.688,15.688,17.176,1,"Yes, I consent",5.031,10.244,13.246,6,A lot,A lot,A lot,Some,Not at all,Not at all,1.077,2.464,3.021,2,Illinois,0.743,0.743,2.425,1,28,1.337,1.337,2.705,1,Android,,,,,,"Yes, I am",1.299,1.299,3.236,1,Asian,1.687,1.687,4.569,1,3,2.9,2.9,3.844,1,Democrat,0.778,0.778,1.411,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.651,1.651,3.138,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,1.266,1.266,2.528,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,189.482,0,5,2RRG1F,
12/14/2023 13:27,12/14/2023 13:31,100,246,TRUE,12/14/2023 13:31,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1366x768,6.912,6.912,7.853,1,"Yes, I consent",6,9.971,11.063,7,Not at all,A lot,A lot,A lot,Not at all,Not at all,1.227,3.387,4.528,2,Texas,1.246,1.246,2.589,1,22,1.577,1.577,2.295,1,Android,,,,,,"Yes, I am",1.638,1.638,2.842,1,Hispanic,2.683,2.683,3.914,1,3,3.222,3.222,4.409,1,Democrat,1.449,1.449,2.934,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,3.057,3.561,4.223,2,Extremely liberal,,,,,,,,,,,,,,,,,,,1.763,1.763,3.218,1,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.106,22.538,186.028,3,4,D3QB1N,
12/14/2023 13:24,12/14/2023 13:31,100,400,TRUE,12/14/2023 13:31,1,Edge,120.0.0.0,Windows NT 10.0,1366x768,90.2,90.2,92.584,1,"Yes, I consent",9.928,20.979,23.905,6,Some,A lot,Not at all,Some,Not at all,Not at all,1.713,6.579,7.499,2,Michigan,2.414,2.414,4.477,1,43,2.536,2.536,4.019,1,Android,,,,,,"Yes, I am",2.886,2.886,4.667,1,Black or African American,2.612,2.612,5.18,1,3,6.344,6.344,8.194,1,Other,2.92,2.92,4.406,1,,Neither,4.029,4.029,5.361,1,Moderate or middle of the road,3.393,3.393,4.795,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,208.109,0,1,1G2XCY,
12/14/2023 13:30,12/14/2023 13:31,100,55,TRUE,12/14/2023 13:31,0.699999988,Firefox,120,Windows NT 10.0,2560x1440,41.978,41.978,42.624,1,"Yes, I consent",6.685,8.998,10.183,6,Some,A lot,A lot,A lot,A lot,A lot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/2023 13:26,12/14/2023 13:32,100,347,TRUE,12/14/2023 13:32,0.800000012,Chrome,120.0.0.0,Windows NT 10.0,1683x1027,8.22,18.54,19.334,2,"Yes, I consent",16.764,21.907,32.575,6,Not at all,A lot,A lot,A lot,Not at all,Not at all,0.991,4.859,6.109,2,Nevada,1.244,1.244,7.725,1,32,1.57,1.57,2.912,1,Android,,,,,,"Yes, I am",1.592,1.592,2.192,1,White,2.146,2.146,3.807,1,3,3.965,3.965,4.666,1,Democrat,0.885,0.885,1.573,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.254,1.254,1.931,1,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,1.22,1.81,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,102.856,209.55,250.153,5,6,GHDPEX,
12/14/2023 13:23,12/14/2023 13:33,100,576,TRUE,12/14/2023 13:33,1,Chrome,104.0.0.0,Windows NT 10.0,1260x709,104.803,105.173,105.898,2,"Yes, I consent",1.496,21.674,49.58,7,Some,Not at all,A lot,A lot,Not at all,Not at all,3.002,9.421,10.464,2,New York,2.345,4.725,5.378,3,26,13.499,13.499,14.433,1,Apple iPhone,7.601,7.601,9.625,1,"Yes, I am",,1.72,1.72,2.359,1,White,44.961,44.961,46.291,1,3,3.066,3.465,5.281,2,Republican,2.322,2.322,3.049,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,6.273,6.273,6.943,1,Conservative,,,,,,,35.506,38.266,39.406,3,Post-graduate degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,247.198,0,2,31YK3W,
12/14/2023 13:31,12/14/2023 13:34,100,195,TRUE,12/14/2023 13:34,0.8999999761581421,Safari iPhone,16.3,iPhone,414x896,3.469,5.776,6.758,3,"Yes, I consent",29.187,37.181,38.009,10,Not at all,Some,Not at all,Some,Not at all,Not at all,1.292,1.292,5.496,1,North Carolina,1.372,1.372,3.301,1,26,1.12,1.12,4.47,1,Apple iPhone,4.163,4.163,5.729,1,"Yes, I am",,1.524,2.733,3.13,3,Hispanic,0.922,1.694,2.663,2,3,1.428,1.428,2.482,1,Independent,0.849,0.849,1.993,1,,Neither,1.774,2.575,4.696,2,Somewhat conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.548,1.548,2.451,1,Associate degree in college,,,,,,,,,,,,,,1.195,32.772,37.439,7,7,6AW38W,
12/14/2023 13:25,12/14/2023 13:35,100,583,TRUE,12/14/2023 13:35,0.800000012,Chrome,119.0.0.0,CrOS x86_64 14541.0.0,1241x697,135.236,135.236,136.26,1,"Yes, I consent",40.887,47.537,48.495,6,Some,Some,Some,Some,Not at all,Not at all,35.8,40.59,41.5,2,Texas,27.739,27.739,30.916,1,38,13.018,13.018,14.896,1,Android,,,,,,"Yes, I am",7.6,7.6,9.679,1,Black or African American,5.273,5.273,12.501,1,3,15.228,15.228,17.655,1,Democrat,1.776,1.776,3,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,8.013,8.013,16.601,1,Somewhat liberal,,,,,,,,,,,,,4.214,4.214,5.586,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.439,26.439,207.793,1,3,ETHG9Y,
12/14/2023 13:26,12/14/2023 13:36,100,563,TRUE,12/14/2023 13:36,1,Chrome,116.0.0.0,Macintosh,1440x900,450.532,450.532,451.18,1,"Yes, I consent",3.176,8.103,8.801,6,Some,Some,A lot,A lot,Not at all,Not at all,0.791,0.791,3.003,1,Texas,0.814,0.814,2.303,1,26,1.058,1.058,1.703,1,Apple iPhone,1.219,1.219,2.054,1,"Yes, I am",,1.388,1.388,1.974,1,Asian,1.044,1.044,2.323,1,3,2.232,2.232,3.202,1,Independent,1.168,1.168,1.747,1,,Closer to Democratic Party,1.459,2.038,2.616,2,Extremely liberal,,,,,,,,,,,,,1.35,1.35,1.955,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,71.207,0,3,1Y6AGU,
12/14/2023 13:27,12/14/2023 13:36,100,595,TRUE,12/14/2023 13:36,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,3440x1440,30.368,30.368,40.678,1,"Yes, I consent",9.971,15.892,18.041,7,Some,Some,Not at all,Some,Not at all,Not at all,1.151,3.597,4.316,2,Pennsylvania,0.771,0.771,3.87,1,34,2.179,2.179,3.621,1,Android,,,,,,"Yes, I am",1.448,1.448,2.745,1,White,1.012,1.012,2.37,1,3,2.073,2.073,3.398,1,Democrat,1.634,1.634,2.418,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.331,1.331,4.922,1,Liberal,,,,,,,1.896,1.896,2.393,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.533,11.616,411.996,2,2,2NTKVN,
12/14/2023 13:24,12/14/2023 13:37,100,778,TRUE,12/14/2023 13:37,0.4000000059604645,Safari iPhone,17.1.2,iPhone,414x896,9.07,19.076,19.984,4,"Yes, I consent",2.871,9.077,9.893,9,Some,A lot,Not at all,Not at all,Not at all,Not at all,0.902,0.902,4.219,1,Utah,0.807,0.807,2.7,1,23,1.192,1.192,1.816,1,Apple iPhone,1.709,1.709,2.741,1,"Yes, I am",,1.753,1.753,2.319,1,White,1.48,2.345,3.314,2,3,1.521,1.521,2.122,1,Republican,1.004,1.004,1.56,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.821,2.444,3.035,2,Somewhat conservative,,,,,,,1.318,1.318,1.798,1,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.535,44.151,46.216,16,2,6RDEH7,
12/14/2023 13:33,12/14/2023 13:37,100,250,TRUE,12/14/2023 13:37,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1366x768,47.829,47.829,49.246,1,"Yes, I consent",5.604,15.903,20.669,7,A lot,A lot,A lot,A lot,Not at all,Not at all,1.072,2.608,3.402,2,Georgia,0.975,0.975,5.197,1,33,1.388,1.388,2.651,1,Android,,,,,,"Yes, I am",1.218,1.218,2.568,1,Black or African American,2.376,2.376,9.553,1,3,3.728,3.728,5.112,1,Democrat,1.539,1.539,2.33,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.501,9.709,11.435,4,Moderate or middle of the road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399,1.399,3.655,1,Some college but no degree,,,,,,,,0,0,121.358,0,8,RRYA92,
12/14/2023 13:30,12/14/2023 13:37,100,453,TRUE,12/14/2023 13:37,0.8999999761581421,Chrome,120.0.0.0,Android 10,385x854,42.262,187.073,188.015,26,"Yes, I consent",15.571,19.811,20.348,7,A lot,A lot,Some,Some,Not at all,Not at all,1.06,1.06,3.526,1,Iowa,1.218,1.218,3.301,1,38,2.394,2.394,3.2,1,Android,,,,,,"Yes, I am",1.211,1.211,1.6,1,White,0.991,1.403,1.879,2,3,1.226,1.226,2.972,1,Democrat,1.918,1.918,2.374,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.447,1.836,2.492,2,Liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,1.83,2.197,2,Bachelor’s degree,,6.693,17.838,18.918,7,9,81HYBN,
12/14/2023 13:22,12/14/2023 13:37,100,934,TRUE,12/14/2023 13:37,1,Chrome,120.0.0.0,Windows NT 10.0,1536x864,46.225,47.459,48.448,2,"Yes, I consent",9.576,16.503,20.207,8,Some,A lot,Some,A lot,Not at all,Not at all,1.302,6.496,7.464,2,Maryland,5.962,5.962,8.875,1,41,14.159,14.159,15.499,1,Android,,,,,,"Yes, I am",1.564,7.651,8.716,4,Black or African American,3.057,4.474,5.341,2,3,2.792,2.792,4.334,1,Democrat,1.94,1.94,2.973,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.786,2.989,3.983,2,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,5.12,5.12,6.588,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,2.538,28.412,785.586,3,5,4R33RD,
12/14/2023 13:23,12/14/2023 13:38,100,883,TRUE,12/14/2023 13:38,0.699999988,Chrome iPhone,120.0.6099.101,iPhone,375x812,10.377,19.44,20.108,5,"Yes, I consent",14.65,32.291,32.907,12,Some,Some,A lot,Some,Not at all,Not at all,1.248,1.248,3.956,1,North Carolina,1.017,1.017,3.027,1,22,2.165,2.165,2.761,1,Apple iPhone,1.046,1.046,1.866,1,"Yes, I am",,0.936,0.936,1.722,1,Asian,0.89,1.404,1.85,2,3,1.994,1.994,2.596,1,Democrat,1.659,1.659,2.278,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.066,1.9,2.654,3,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,1.449,4.453,5.036,3,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,2.51,78.37,78.965,10,5,9D6ECN,
12/14/2023 13:22,12/14/2023 13:38,100,976,TRUE,12/14/2023 13:38,0.8999999761581421,Chrome,119.0.0.0,CrOS x86_64 14541.0.0,1920x1080,0,0,11.563,0,"Yes, I consent",0,0,8.8,0,Some,Some,Some,A lot,Not at all,Not at all,0,0,2.985,0,Wisconsin,0,0,2.2,0,39,0,0,1.502,0,Android,,,,,,"Yes, I am",3.097,3.097,4,1,White,2.225,2.225,3.679,1,3,0,0,2,0,Democrat,0,0,1.129,0,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,0,0,1.1,0,Extremely liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2.074,0,Bachelor’s degree,,,,,,,,,,,,,,3.279,3.508,920.081,2,7,8EUPKE,
12/14/2023 13:22,12/14/2023 13:39,100,996,TRUE,12/14/2023 13:39,0.8999999761581421,Chrome iPhone,120.0.6099.101,iPhone,430x932,3.055,5.988,6.859,2,"Yes, I consent",2.558,7.13,7.904,8,A lot,A lot,A lot,A lot,Not at all,Not at all,1.037,1.497,4.29,2,New York,0.835,0.835,3.139,1,28,1.436,1.436,3.189,1,Apple iPhone,1.301,1.301,5.926,1,"Yes, I am",,1.364,1.364,2.05,1,White,2.191,3.236,6.142,2,3,9.071,9.071,10.073,1,Democrat,2.026,2.026,2.778,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,2.177,2.177,4.596,1,Somewhat conservative,,,,,,,,,,,,,2.03,2.03,2.584,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094,39.047,41.625,10,3,ZD7MQH,
12/14/2023 13:23,12/14/2023 13:40,100,967,TRUE,12/14/2023 13:40,0.800000012,Chrome,120.0.0.0,Windows NT 10.0,1280x720,73.755,73.755,74.952,1,"Yes, I consent",2.504,21.616,22.619,11,Some,A lot,Not at all,A lot,Not at all,Not at all,0.992,4.449,5.17,2,California,2.291,2.291,14.688,1,63,1.518,1.518,2.687,1,Android,,,,,,"Yes, I am",1.715,1.715,3.471,1,White,1.712,1.712,2.678,1,3,4.47,5.717,9.481,2,Republican,1.302,1.302,1.925,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,4.372,4.372,5.409,1,Extremely liberal,,,,,,,,,,,,,0.89,2.442,3.041,3,Bachelor’s degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,804.846,0,3,948VN8,
12/14/2023 13:23,12/14/2023 13:40,100,1049,TRUE,12/14/2023 13:40,1,Chrome,120.0.0.0,Windows NT 10.0,1614x908,59.758,59.758,61.331,1,"Yes, I consent",7.687,13.903,18.691,6,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,2.186,4.642,5.596,2,Utah,1.266,1.266,3.341,1,55,2.282,2.282,13.005,1,Android,,,,,,"Yes, I am",2.751,2.751,3.867,1,White,2.991,2.991,4.642,1,3,4.623,4.623,5.845,1,Republican,1.528,1.528,2.388,1,Strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.926,1.926,2.84,1,Conservative,,,,,,,3.665,3.665,4.605,1,Some college but no degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.657,22.1,908.909,3,2,93EXEC,
12/14/2023 13:22,12/14/2023 13:41,100,1112,TRUE,12/14/2023 13:41,0.8999999761581421,Chrome,119.0.0.0,Windows NT 10.0,1536x864,14.316,14.316,14.932,1,"Yes, I consent",1.77,6.501,10.837,6,Some,Not at all,Not at all,Some,Not at all,Not at all,0.803,4.08,4.487,2,Texas,0,0,0.728,0,30,1.067,1.067,1.844,1,Android,,,,,,"Yes, I am",0,0,1.316,0,White,2.008,2.008,2.582,1,3,0,0,1.35,0,Republican,0,0,0.8,0,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,0.951,0.951,1.881,1,Conservative,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.576,0,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,1.507,123.142,1060.878,3,6,RA1VVR,
12/14/2023 13:23,12/14/2023 13:41,100,1065,TRUE,12/14/2023 13:41,0.8999999761581421,Chrome,120.0.0.0,Windows NT 10.0,1536x864,3.696,3.696,4.648,1,"Yes, I consent",133.314,144.706,145.749,7,Some,Some,A lot,A lot,Not at all,Not at all,1.019,2.187,3.605,2,Florida,2.604,2.604,5.692,1,19,1.471,1.471,3.569,1,Android,,,,,,"Yes, I am",5.429,6.086,8.889,2,White,2.286,2.286,3.282,1,3,326.836,326.836,327.39,1,Independent,1.164,1.164,1.751,1,,Neither,1.35,1.35,2.519,1,Somewhat liberal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.155,1.155,2.224,1,High school graduate or equivalent (GED),,,,,,,,,,,,,,,,,,,,0.817,13.574,539.977,11,6,Y44D29,
12/14/2023 13:22,12/14/2023 13:42,100,1177,TRUE,12/14/2023 13:42,1,Chrome,120.0.0.0,Windows NT 10.0,1920x1080,5.334,5.334,5.922,1,"Yes, I consent",2.357,7.1,11.242,6,A lot,A lot,A lot,Some,Not at all,Not at all,0.953,4.258,4.836,2,New Jersey,0.735,0.735,3.178,1,29,0.913,1.688,2.036,2,Apple iPhone,1.589,1.589,2.634,1,"Yes, I am",,1.26,3.189,3.935,4,White,1.98,1.98,3.047,1,3,1.352,1.352,2.827,1,Republican,1.494,1.494,2.114,1,Not very strong ${q://QID41/ChoiceGroup/SelectedChoices},,1.31,1.31,2.058,1,Somewhat conservative,,,,,,,,,,,,,,,,,,,1.38,1.38,1.951,1,Associate degree in college,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.871,32.36,1127.471,7,4,H63ZAV,
